frame.time_epoch	ip.src	ip.dst	ip.len	tcp.dstport	tcp.srcport	udp.dstport	udp.srcport	frame.protocols
1429224531.414719000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224531.434288000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224531.454422000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224531.475780000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224531.494555000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224531.494904000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224531.514648000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224531.518508000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224531.534675000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224531.541683000	10.3.40.179	224.0.0.251	136			5353	5353	eth:ip:udp:dns
1429224531.544098000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224531.554453000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224531.574705000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224531.583611000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224531.595421000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224531.609972000	173.194.207.127	10.3.40.145	74			60388	19305	eth:ip:udp:rtp
1429224531.614097000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224531.634462000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224531.655376000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224531.675080000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224531.691559000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224531.695567000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224531.715667000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224531.734137000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224531.737563000	10.3.40.76	224.0.0.252	60			5355	54656	eth:ip:udp:dns
1429224531.754365000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224531.775382000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224531.783640000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224531.794759000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224531.814001000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224531.834988000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224531.839041000	10.3.40.76	224.0.0.252	60			5355	54656	eth:ip:udp:dns
1429224531.854705000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224531.874919000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224531.885266000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224531.894550000	10.3.40.76	224.0.0.252	60			5355	55321	eth:ip:udp:dns
1429224531.895224000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224531.914633000	10.3.40.145	173.194.207.127	131			19305	60388	eth:ip:udp:data
1429224531.933720000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224531.952719000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224531.955819000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224531.974703000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224531.984542000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224531.994650000	10.3.40.76	224.0.0.252	60			5355	55321	eth:ip:udp:dns
1429224531.994953000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224532.000526000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224532.015241000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224532.023219000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224532.034756000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224532.054036000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224532.075836000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224532.085616000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.094395000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224532.115516000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.135000000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224532.154425000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224532.174656000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224532.183480000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.197419000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224532.215582000	10.3.40.145	173.194.123.33	236	443	59783			eth:ip:tcp:ssl
1429224532.215905000	10.3.40.145	173.194.123.33	1470	443	59783			eth:ip:tcp:ssl
1429224532.215938000	10.3.40.145	173.194.123.33	1470	443	59783			eth:ip:tcp
1429224532.215965000	10.3.40.145	173.194.123.33	70	443	59783			eth:ip:tcp:ssl
1429224532.216351000	10.3.40.145	173.194.123.33	1470	443	59783			eth:ip:tcp:ssl
1429224532.216411000	10.3.40.145	173.194.123.33	716	443	59783			eth:ip:tcp:ssl
1429224532.216849000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.224003000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224532.224981000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224532.225257000	173.194.123.33	10.3.40.145	52	59783	443			eth:ip:tcp
1429224532.225259000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224532.226170000	173.194.123.33	10.3.40.145	52	59783	443			eth:ip:tcp
1429224532.226761000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224532.234307000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224532.247009000	10.3.40.145	239.255.255.250	125			1900	51219	eth:ip:udp:http
1429224532.248353000	10.3.40.76	224.0.0.252	60			5355	59429	eth:ip:udp:dns
1429224532.254640000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224532.270294000	173.194.123.33	10.3.40.145	165	59783	443			eth:ip:tcp:ssl
1429224532.270642000	173.194.123.33	10.3.40.145	276	59783	443			eth:ip:tcp:ssl
1429224532.270648000	173.194.123.33	10.3.40.145	86	59783	443			eth:ip:tcp:ssl
1429224532.270846000	10.3.40.145	173.194.123.33	40	443	59783			eth:ip:tcp
1429224532.273090000	10.3.40.145	173.194.123.33	86	443	59783			eth:ip:tcp:ssl
1429224532.275779000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224532.281497000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224532.283584000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.294723000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224532.315151000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.333960000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224532.345231000	10.3.40.76	224.0.0.252	60			5355	59429	eth:ip:udp:dns
1429224532.353456000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224532.354063000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224532.355117000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224532.375262000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224532.383503000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.395122000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224532.401613000	10.3.40.76	224.0.0.252	60			5355	56297	eth:ip:udp:dns
1429224532.413992000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.435232000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224532.435354000	10.3.40.146	224.0.0.251	253			5353	5353	eth:ip:udp:dns
1429224532.454088000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.473683000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224532.474988000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.481318000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224532.483662000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.496575000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224532.501626000	10.3.40.76	224.0.0.252	60			5355	56297	eth:ip:udp:dns
1429224532.506091000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224532.514060000	10.3.40.76	10.3.40.145	421			51219	1900	eth:ip:udp:http
1429224532.515026000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224532.534211000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.555441000	10.3.40.145	173.194.207.127	94			19305	60388	eth:ip:udp:data
1429224532.555785000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224532.563020000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224532.574537000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.583621000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.594742000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224532.614788000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224532.635145000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224532.654407000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.675250000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224532.684663000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.695899000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224532.714350000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224532.735300000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224532.754824000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224532.774109000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224532.785798000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.795062000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224532.814564000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224532.830780000	10.3.40.121	239.255.255.250	161			1900	56451	eth:ip:udp:http
1429224532.835101000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224532.855114000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224532.874653000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224532.883651000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.894000000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224532.915167000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224532.933827000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224532.955090000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224532.962550000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224532.975131000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224532.983628000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224532.986283000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224532.994515000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224533.014645000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224533.035564000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224533.054219000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224533.074602000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224533.083806000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.095345000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224533.099187000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224533.114524000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224533.134522000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224533.155598000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224533.174066000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224533.183564000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.194338000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224533.215453000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224533.234964000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224533.254595000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224533.275761000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224533.283402000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.294423000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224533.314719000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224533.334833000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224533.353603000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224533.354147000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224533.355718000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224533.370284000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224533.374327000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224533.383854000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.395949000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224533.413781000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224533.435590000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224533.443353000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224533.455187000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224533.467676000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224533.474578000	10.3.40.145	173.194.207.127	147			19305	60388	eth:ip:udp:data
1429224533.485401000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.493897000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224533.515746000	10.3.40.145	173.194.207.127	129			19305	60388	eth:ip:udp:data
1429224533.534372000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224533.554794000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224533.574634000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224533.588441000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.594216000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224533.614502000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224533.635710000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224533.653566000	10.3.40.28	10.3.40.145	418			51219	1900	eth:ip:udp:http
1429224533.653891000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224533.675096000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224533.683555000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.695051000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224533.714941000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224533.734200000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224533.755117000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224533.773883000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224533.783737000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.794994000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224533.814848000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224533.834339000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224533.854669000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224533.875740000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224533.883508000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.894269000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224533.914753000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224533.924873000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224533.932291000	10.3.40.145	64.233.171.95	41	443	60510			eth:ip:tcp:data
1429224533.935212000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224533.947767000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224533.953866000	64.233.171.95	10.3.40.145	52	60510	443			eth:ip:tcp
1429224533.954818000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224533.974133000	10.3.40.145	173.194.207.127	131			19305	60388	eth:ip:udp:data
1429224533.983558000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224533.995699000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224534.014315000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224534.034460000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224534.054584000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224534.074980000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224534.084419000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.094381000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224534.115717000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224534.134433000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224534.154597000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224534.169549000	10.3.40.145	173.194.207.127	74			19305	60388	eth:ip:udp:data
1429224534.175278000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224534.178872000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224534.187229000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.194707000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224534.214092000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224534.235665000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224534.246045000	10.3.40.122	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224534.254028000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224534.274720000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224534.283359000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.294826000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224534.314469000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224534.334693000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224534.354599000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224534.355161000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224534.355594000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224534.374687000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224534.395109000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224534.396400000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.406343000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224534.414944000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224534.433544000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224534.435352000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224534.446876000	10.3.40.121	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224534.448825000	10.3.40.145	10.3.40.121	52	2869	60538			eth:ip:tcp
1429224534.451499000	10.3.40.121	10.3.40.145	52	60538	2869			eth:ip:tcp
1429224534.451682000	10.3.40.145	10.3.40.121	40	2869	60538			eth:ip:tcp
1429224534.451874000	10.3.40.145	10.3.40.121	294	2869	60538			eth:ip:tcp:http
1429224534.454710000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224534.456167000	10.3.40.121	10.3.40.145	264	60538	2869			eth:ip:tcp:http
1429224534.456641000	10.3.40.121	10.3.40.145	1500	60538	2869			eth:ip:tcp
1429224534.456754000	10.3.40.145	10.3.40.121	40	2869	60538			eth:ip:tcp
1429224534.460053000	10.3.40.121	10.3.40.145	1500	60538	2869			eth:ip:tcp
1429224534.461021000	10.3.40.121	10.3.40.145	1500	60538	2869			eth:ip:tcp
1429224534.461027000	10.3.40.121	10.3.40.145	1468	60538	2869			eth:ip:tcp:http:xml
1429224534.461155000	10.3.40.145	10.3.40.121	40	2869	60538			eth:ip:tcp
1429224534.462326000	10.3.40.145	10.3.40.121	40	2869	60538			eth:ip:tcp
1429224534.466021000	10.3.40.121	10.3.40.145	40	60538	2869			eth:ip:tcp
1429224534.475066000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224534.483449000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.493876000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224534.514946000	10.3.40.145	173.194.207.127	148			19305	60388	eth:ip:udp:data
1429224534.534915000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224534.554507000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224534.574315000	10.3.40.145	10.3.255.255	143			17500	17500	eth:ip:udp:db-lsp-disc
1429224534.574722000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224534.583727000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.595588000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224534.614237000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224534.634528000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224534.654623000	10.3.40.145	173.194.207.127	155			19305	60388	eth:ip:udp:data
1429224534.675137000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224534.677620000	10.3.40.209	10.3.40.145	419			51219	1900	eth:ip:udp:http
1429224534.684965000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.694709000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224534.715313000	10.3.40.145	173.194.207.127	129			19305	60388	eth:ip:udp:data
1429224534.734611000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224534.754228000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224534.774990000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224534.783712000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.794966000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224534.814378000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224534.835236000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224534.853902000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224534.874914000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224534.883353000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.887884000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224534.894688000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224534.899079000						5355	61669	eth:ipv6:udp:dns
1429224534.899574000	10.3.40.145	224.0.0.252	62			5355	61669	eth:ip:udp:dns
1429224534.900695000						5355	57568	eth:ipv6:udp:dns
1429224534.901147000	10.3.40.145	224.0.0.252	62			5355	57568	eth:ip:udp:dns
1429224534.914355000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224534.915256000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224534.933729000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224534.955435000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224534.974613000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224534.983492000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224534.996337000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224535.014899000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224535.034178000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224535.054051000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.071793000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224535.072655000						5355	62042	eth:ipv6:udp:dns
1429224535.073118000	10.3.40.145	224.0.0.252	51			5355	62042	eth:ip:udp:dns
1429224535.073852000						5355	62624	eth:ipv6:udp:dns
1429224535.074241000	10.3.40.145	224.0.0.252	51			5355	62624	eth:ip:udp:dns
1429224535.075245000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.083571000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.094256000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224535.114491000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.135151000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
