ip.len,frame.time_epoch,,,
139,1429224388.30813,42.1109489388,,
132,1429224388.32621,42.110948939,,
67,1429224388.33052,42.110948939,,
136,1429224388.34904,42.1109489392,,
,1429224388.35682,42.1109489393,,
136,1429224388.36952,42.1109489395,,
131,1429224388.38525,42.1109489396,,
138,1429224388.40839,42.1109489399,,
139,1429224388.42742,42.1109489401,,
67,1429224388.43045,42.1109489402,,
134,1429224388.4474,42.1109489404,,
136,1429224388.46935,42.1109489406,,
141,1429224388.48852,42.1109489408,,
138,1429224388.50889,42.1109489411,,
135,1429224388.52567,42.1109489413,,
67,1429224388.53047,42.1109489413,,
135,1429224388.54751,42.1109489415,,
138,1429224388.56803,42.1109489418,,
84,1429224388.58153,42.1109489419,,
137,1429224388.58839,42.110948942,,
96,1429224388.60222,42.1109489422,,
136,1429224388.60916,42.1109489422,,
50,1429224388.62055,42.1109489424,,
130,1429224388.62875,42.1109489425,,
67,1429224388.63048,42.1109489425,,
132,1429224388.64934,42.1109489427,,
128,1429224388.6674,42.1109489429,,
136,1429224388.68847,42.1109489432,,
140,1429224388.70953,42.1109489434,,
133,1429224388.72595,42.1109489436,,
67,1429224388.7305,42.1109489436,,
84,1429224388.73754,42.1109489437,,
96,1429224388.73776,42.1109489437,,
131,1429224388.74802,42.1109489438,,
,1429224388.75763,42.110948944,,
140,1429224388.7674,42.1109489441,,
134,1429224388.78802,42.1109489443,,
132,1429224388.80898,42.1109489445,,
129,1429224388.82931,42.1109489448,,
218,1429224388.83045,42.1109489448,,
129,1429224388.8475,42.110948945,,
218,1429224388.85039,42.110948945,,
129,1429224388.86861,42.1109489452,,
218,1429224388.87064,42.1109489453,,
131,1429224388.88777,42.1109489455,,
218,1429224388.89045,42.1109489455,,
136,1429224388.90798,42.1109489457,,
218,1429224388.91041,42.1109489457,,
133,1429224388.92758,42.1109489459,,
218,1429224388.93119,42.110948946,,
130,1429224388.94893,42.1109489462,,
218,1429224388.95051,42.1109489462,,
,1429224388.95678,42.1109489463,,
129,1429224388.96912,42.1109489464,,
218,1429224388.97051,42.1109489464,,
136,1429224388.98857,42.1109489466,,
218,1429224388.99044,42.1109489466,,
137,1429224389.00778,42.1109489468,,
218,1429224389.01034,42.1109489469,,
132,1429224389.02797,42.1109489471,,
218,1429224389.03057,42.1109489471,,
138,1429224389.04857,42.1109489473,,
218,1429224389.05031,42.1109489473,,
84,1429224389.06175,42.1109489475,,
135,1429224389.07013,42.1109489476,,
218,1429224389.07063,42.1109489476,,
96,1429224389.08224,42.1109489477,,
135,1429224389.0877,42.1109489478,,
67,1429224389.09053,42.1109489478,,
134,1429224389.1086,42.110948948,,
132,1429224389.12886,42.1109489483,,
128,1429224389.15023,42.1109489485,,
133,1429224389.16993,42.1109489487,,
138,1429224389.1897,42.110948949,,
67,1429224389.1903,42.110948949,,
136,1429224389.20874,42.1109489492,,
131,1429224389.22896,42.1109489494,,
133,1429224389.24824,42.1109489496,,
50,1429224389.25159,42.1109489497,,
,1429224389.25676,42.1109489497,,
128,1429224389.26745,42.1109489499,,
131,1429224389.28777,42.1109489501,,
67,1429224389.29042,42.1109489501,,
94,1429224389.30866,42.1109489503,,
130,1429224389.31197,42.1109489504,,
137,1429224389.32677,42.1109489505,,
133,1429224389.34884,42.1109489508,,
129,1429224389.37016,42.110948951,,
133,1429224389.38719,42.1109489512,,
67,1429224389.39045,42.1109489513,,
131,1429224389.40894,42.1109489515,,
132,1429224389.42704,42.1109489517,,
139,1429224389.44789,42.1109489519,,
,1429224389.45721,42.1109489521,,
133,1429224389.46849,42.1109489522,,
141,1429224389.48918,42.1109489524,,
67,1429224389.49053,42.1109489524,,
135,1429224389.50802,42.1109489526,,
131,1429224389.53008,42.1109489529,,
84,1429224389.54193,42.110948953,,
132,1429224389.54668,42.1109489531,,
96,1429224389.56248,42.1109489533,,
140,1429224389.5683,42.1109489533,,
132,1429224389.58982,42.1109489536,,
67,1429224389.59033,42.1109489536,,
133,1429224389.60599,42.1109489538,,
137,1429224389.62761,42.110948954,,
138,1429224389.64867,42.1109489543,,
144,1429224389.66939,42.1109489545,,
136,1429224389.69008,42.1109489547,,
67,1429224389.69053,42.1109489548,,
140,1429224389.70743,42.1109489549,,
132,1429224389.72825,42.1109489552,,
84,1429224389.73723,42.1109489553,,
96,1429224389.73745,42.1109489553,,
132,1429224389.74791,42.1109489554,,
129,1429224389.7678,42.1109489556,,
133,1429224389.78804,42.1109489559,,
67,1429224389.79091,42.1109489559,,
133,1429224389.8086,42.1109489561,,
135,1429224389.82848,42.1109489563,,
130,1429224389.84888,42.1109489566,,
134,1429224389.86955,42.1109489568,,
132,1429224389.88678,42.110948957,,
67,1429224389.89064,42.1109489571,,
61,1429224389.90913,42.1109489573,,
61,1429224389.90915,42.1109489573,,
236,1429224389.91042,42.1109489573,,
60,1429224389.91062,42.1109489573,,
133,1429224389.9115,42.1109489573,,
136,1429224389.92781,42.1109489575,,
220,1429224389.93028,42.1109489575,,
220,1429224389.9303,42.1109489575,,
60,1429224389.9459,42.1109489577,,
52,1429224389.94594,42.1109489577,,
262,1429224389.94632,42.1109489577,,
133,1429224389.94742,42.1109489577,,
134,1429224389.96815,42.110948958,,
52,1429224389.98166,42.1109489581,,
1470,1429224389.98222,42.1109489581,,
52,1429224389.98224,42.1109489581,,
1470,1429224389.98228,42.1109489581,,
52,1429224389.98229,42.1109489581,,
1131,1429224389.98239,42.1109489581,,
52,1429224389.98241,42.1109489581,,
129,1429224389.98807,42.1109489582,,
67,1429224389.99055,42.1109489582,,
314,1429224390.00065,42.1109489583,,
105,1429224390.00119,42.1109489583,,
102,1429224390.0013,42.1109489583,,
94,1429224390.00138,42.1109489583,,
355,1429224390.00159,42.1109489584,,
129,1429224390.00753,42.1109489584,,
84,1429224390.02218,42.1109489586,,
132,1429224390.02853,42.1109489587,,
330,1429224390.03651,42.1109489588,,
108,1429224390.03655,42.1109489588,,
94,1429224390.03656,42.1109489588,,
52,1429224390.03657,42.1109489588,,
90,1429224390.03658,42.1109489588,,
52,1429224390.0366,42.1109489588,,
90,1429224390.03794,42.1109489588,,
240,1429224390.03813,42.1109489588,,
90,1429224390.03816,42.1109489588,,
98,1429224390.03817,42.1109489588,,
52,1429224390.03818,42.1109489588,,
98,1429224390.03892,42.1109489588,,
96,1429224390.04262,42.1109489588,,
131,1429224390.04812,42.1109489589,,
134,1429224390.06884,42.1109489591,,
52,1429224390.07419,42.1109489592,,
139,1429224390.08916,42.1109489594,,
67,1429224390.09072,42.1109489594,,
135,1429224390.10976,42.1109489596,,
132,1429224390.12951,42.1109489598,,
135,1429224390.14849,42.1109489601,,
,1429224390.15676,42.1109489601,,
133,1429224390.16827,42.1109489603,,
131,1429224390.18873,42.1109489605,,
67,1429224390.19049,42.1109489605,,
,1429224390.20804,42.1109489607,,
133,1429224390.20921,42.1109489608,,
138,1429224390.22777,42.110948961,,
138,1429224390.24787,42.1109489612,,
132,1429224390.26561,42.1109489614,,
131,1429224390.28788,42.1109489617,,
67,1429224390.29042,42.1109489617,,
133,1429224390.30663,42.1109489619,,
133,1429224390.3283,42.1109489621,,
134,1429224390.34974,42.1109489624,,
133,1429224390.36635,42.1109489626,,
127,1429224390.38791,42.1109489628,,
50,1429224390.38856,42.1109489628,,
67,1429224390.3908,42.1109489629,,
134,1429224390.4072,42.110948963,,
135,1429224390.42941,42.1109489633,,
256,1429224390.43029,42.1109489633,,
395,1429224390.43122,42.1109489633,,
52,1429224390.43712,42.1109489634,,
52,1429224390.43793,42.1109489634,,
134,1429224390.44577,42.1109489635,,
136,1429224390.46756,42.1109489637,,
139,1429224390.4869,42.110948964,,
67,1429224390.4904,42.110948964,,
84,1429224390.50235,42.1109489641,,
134,1429224390.50711,42.1109489642,,
181,1429224390.51589,42.1109489643,,
655,1429224390.51593,42.1109489643,,
98,1429224390.51594,42.1109489643,,
52,1429224390.5161,42.1109489643,,
98,1429224390.51779,42.1109489643,,
96,1429224390.52309,42.1109489644,,
52,1429224390.52461,42.1109489644,,
133,1429224390.52763,42.1109489644,,
139,1429224390.54732,42.1109489647,,
135,1429224390.56797,42.1109489649,,
131,1429224390.58931,42.1109489652,,
67,1429224390.59084,42.1109489652,,
134,1429224390.60804,42.1109489654,,
135,1429224390.62902,42.1109489656,,
138,1429224390.6486,42.1109489658,,
141,1429224390.66977,42.1109489661,,
135,1429224390.68634,42.1109489663,,
74,1429224390.68929,42.1109489663,,
67,1429224390.6907,42.1109489663,,
135,1429224390.70815,42.1109489665,,
133,1429224390.72823,42.1109489668,,
84,1429224390.73754,42.1109489669,,
96,1429224390.73779,42.1109489669,,
134,1429224390.74821,42.110948967,,
,1429224390.75767,42.1109489671,,
131,1429224390.76979,42.1109489672,,
135,1429224390.78888,42.1109489675,,
218,1429224390.7906,42.1109489675,,
139,1429224390.80733,42.1109489677,,
218,1429224390.81063,42.1109489677,,
136,1429224390.82801,42.1109489679,,
218,1429224390.83039,42.1109489679,,
135,1429224390.84888,42.1109489682,,
218,1429224390.85045,42.1109489682,,
111,1429224390.86579,42.1109489684,,
52,1429224390.86582,42.1109489684,,
134,1429224390.86781,42.1109489684,,
218,1429224390.87067,42.1109489684,,
132,1429224390.88686,42.1109489686,,
218,1429224390.89048,42.1109489686,,
133,1429224390.90808,42.1109489688,,
218,1429224390.91044,42.1109489689,,
132,1429224390.92825,42.1109489691,,
218,1429224390.93072,42.1109489691,,
127,1429224390.94811,42.1109489693,,
218,1429224390.95041,42.1109489693,,
127,1429224390.96917,42.1109489696,,
218,1429224390.97035,42.1109489696,,
84,1429224390.98257,42.1109489697,,
131,1429224390.98881,42.1109489698,,
218,1429224390.99082,42.1109489698,,
96,1429224391.00313,42.1109489699,,
130,1429224391.00951,42.11094897,,
218,1429224391.01047,42.11094897,,
129,1429224391.02769,42.1109489702,,
218,1429224391.03047,42.1109489703,,
130,1429224391.04948,42.1109489705,,
218,1429224391.05061,42.1109489705,,
,1429224391.05735,42.1109489706,,
130,1429224391.0691,42.1109489707,,
218,1429224391.0705,42.1109489707,,
50,1429224391.08327,42.1109489709,,
134,1429224391.08791,42.1109489709,,
218,1429224391.09034,42.110948971,,
128,1429224391.10722,42.1109489711,,
218,1429224391.11071,42.1109489712,,
131,1429224391.1275,42.1109489714,,
218,1429224391.13047,42.1109489714,,
127,1429224391.14814,42.1109489716,,
218,1429224391.1505,42.1109489716,,
136,1429224391.16803,42.1109489719,,
218,1429224391.17057,42.1109489719,,
129,1429224391.18936,42.1109489721,,
218,1429224391.19055,42.1109489721,,
129,1429224391.20707,42.1109489723,,
218,1429224391.21033,42.1109489723,,
132,1429224391.22748,42.1109489725,,
218,1429224391.23062,42.1109489726,,
135,1429224391.24889,42.1109489728,,
218,1429224391.25049,42.1109489728,,
135,1429224391.2664,42.110948973,,
218,1429224391.27055,42.110948973,,
128,1429224391.28841,42.1109489732,,
218,1429224391.29128,42.1109489733,,
134,1429224391.30694,42.1109489735,,
218,1429224391.31054,42.1109489735,,
139,1429224391.32677,42.1109489737,,
218,1429224391.3304,42.1109489737,,
136,1429224391.34776,42.1109489739,,
218,1429224391.35075,42.110948974,,
131,1429224391.36872,42.1109489742,,
218,1429224391.37039,42.1109489742,,
129,1429224391.38955,42.1109489744,,
218,1429224391.39056,42.1109489744,,
135,1429224391.41005,42.1109489747,,
218,1429224391.41059,42.1109489747,,
137,1429224391.4274,42.1109489749,,
218,1429224391.43046,42.1109489749,,
136,1429224391.44732,42.1109489751,,
67,1429224391.4509,42.1109489751,,
84,1429224391.46297,42.1109489753,,
134,1429224391.46557,42.1109489753,,
96,1429224391.48357,42.1109489755,,
131,1429224391.48874,42.1109489756,,
135,1429224391.50847,42.1109489758,,
131,1429224391.52864,42.110948976,,
130,1429224391.54914,42.1109489763,,
67,1429224391.55045,42.1109489763,,
130,1429224391.56843,42.1109489765,,
132,1429224391.58807,42.1109489767,,
128,1429224391.60764,42.1109489769,,
132,1429224391.62831,42.1109489772,,
129,1429224391.64827,42.1109489774,,
67,1429224391.65063,42.1109489774,,
129,1429224391.66978,42.1109489777,,
,1429224391.6743,42.1109489777,,
131,1429224391.68933,42.1109489779,,
131,1429224391.70727,42.1109489781,,
133,1429224391.72776,42.1109489783,,
84,1429224391.73725,42.1109489784,,
96,1429224391.73753,42.1109489784,,
139,1429224391.74859,42.1109489786,,
67,1429224391.75048,42.1109489786,,
138,1429224391.76662,42.1109489788,,
133,1429224391.78646,42.110948979,,
136,1429224391.80927,42.1109489793,,
136,1429224391.82729,42.1109489795,,
138,1429224391.84959,42.1109489797,,
67,1429224391.85118,42.1109489798,,
133,1429224391.86831,42.11094898,,
138,1429224391.88797,42.1109489802,,
133,1429224391.90839,42.1109489804,,
135,1429224391.9293,42.1109489807,,
84,1429224391.94311,42.1109489808,,
131,1429224391.94842,42.1109489809,,
67,1429224391.9513,42.1109489809,,
,1429224391.95724,42.110948981,,
96,1429224391.96396,42.1109489811,,
131,1429224391.96862,42.1109489811,,
134,1429224391.98798,42.1109489813,,
137,1429224392.00981,42.1109489816,,
138,1429224392.02766,42.1109489818,,
138,1429224392.04783,42.110948982,,
67,1429224392.05063,42.1109489821,,
139,1429224392.0688,42.1109489823,,
140,1429224392.08875,42.1109489825,,
135,1429224392.10791,42.1109489827,,
137,1429224392.12711,42.110948983,,
140,1429224392.14741,42.1109489832,,
67,1429224392.15048,42.1109489832,,
74,1429224392.16571,42.1109489834,,
134,1429224392.16766,42.1109489834,,
132,1429224392.18849,42.1109489837,,
135,1429224392.20866,42.1109489839,,
136,1429224392.22807,42.1109489841,,
135,1429224392.24855,42.1109489844,,
67,1429224392.25082,42.1109489844,,
,1429224392.25676,42.1109489845,,
134,1429224392.26864,42.1109489846,,
133,1429224392.28836,42.1109489848,,
133,1429224392.3071,42.110948985,,
133,1429224392.33113,42.1109489853,,
138,1429224392.3472,42.1109489855,,
67,1429224392.35051,42.1109489855,,
139,1429224392.36648,42.1109489857,,
218,1429224392.37098,42.1109489858,,
140,1429224392.38956,42.110948986,,
218,1429224392.39107,42.110948986,,
50,1429224392.39835,42.1109489861,,
127,1429224392.40723,42.1109489862,,
218,1429224392.41037,42.1109489862,,
84,1429224392.42335,42.1109489864,,
136,1429224392.42896,42.1109489864,,
218,1429224392.43064,42.1109489865,,
96,1429224392.44397,42.1109489866,,
133,1429224392.44884,42.1109489867,,
218,1429224392.45039,42.1109489867,,
67,1429224392.47043,42.1109489869,,
131,1429224392.4727,42.110948987,,
136,1429224392.48544,42.1109489871,,
135,1429224392.50969,42.1109489874,,
132,1429224392.52739,42.1109489876,,
130,1429224392.54783,42.1109489878,,
136,1429224392.56765,42.1109489881,,
67,1429224392.57155,42.1109489881,,
138,1429224392.58853,42.1109489883,,
138,1429224392.60904,42.1109489885,,
129,1429224392.62991,42.1109489888,,
131,1429224392.64774,42.110948989,,
133,1429224392.6679,42.1109489892,,
67,1429224392.67119,42.1109489892,,
138,1429224392.68843,42.1109489894,,
134,1429224392.70849,42.1109489897,,
132,1429224392.72881,42.1109489899,,
84,1429224392.73765,42.11094899,,
96,1429224392.73793,42.11094899,,
135,1429224392.74853,42.1109489901,,
,1429224392.75765,42.1109489903,,
138,1429224392.76839,42.1109489904,,
67,1429224392.77048,42.1109489904,,
136,1429224392.78938,42.1109489906,,
134,1429224392.80787,42.1109489908,,
136,1429224392.82803,42.1109489911,,
135,1429224392.8486,42.1109489913,,
139,1429224392.86867,42.1109489915,,
67,1429224392.8705,42.1109489916,,
132,1429224392.88833,42.1109489918,,
84,1429224392.90356,42.1109489919,,
133,1429224392.90884,42.110948992,,
96,1429224392.92415,42.1109489922,,
132,1429224392.9267,42.1109489922,,
136,1429224392.9474,42.1109489924,,
133,1429224392.968,42.1109489927,,
67,1429224392.97104,42.1109489927,,
134,1429224392.98765,42.1109489929,,
136,1429224393.00927,42.1109489932,,
50,1429224393.0107,42.1109489932,,
138,1429224393.02915,42.1109489934,,
136,1429224393.04958,42.1109489936,,
138,1429224393.06942,42.1109489939,,
67,1429224393.07047,42.1109489939,,
131,1429224393.08732,42.1109489941,,
137,1429224393.1082,42.1109489943,,
139,1429224393.12837,42.1109489945,,
137,1429224393.14953,42.1109489948,,
,1429224393.15681,42.1109489949,,
136,1429224393.1691,42.110948995,,
67,1429224393.17048,42.110948995,,
134,1429224393.18924,42.1109489952,,
131,1429224393.20956,42.1109489955,,
134,1429224393.22758,42.1109489957,,
135,1429224393.24799,42.1109489959,,
67,1429224393.2707,42.1109489962,,
132,1429224393.27164,42.1109489962,,
139,1429224393.28632,42.1109489964,,
138,1429224393.30984,42.1109489966,,
138,1429224393.32691,42.1109489968,,
137,1429224393.34852,42.1109489971,,
134,1429224393.36955,42.1109489973,,
67,1429224393.37079,42.1109489973,,
84,1429224393.38371,42.1109489975,,
130,1429224393.38729,42.1109489975,,
96,1429224393.40417,42.1109489977,,
130,1429224393.40872,42.1109489978,,
131,1429224393.42935,42.110948998,,
129,1429224393.44856,42.1109489982,,
,1429224393.45598,42.1109489983,,
129,1429224393.46831,42.1109489985,,
67,1429224393.47044,42.1109489985,,
134,1429224393.49021,42.1109489987,,
134,1429224393.50532,42.1109489989,,
133,1429224393.52714,42.1109489992,,
134,1429224393.54857,42.1109489994,,
,1429224393.55671,42.1109489995,,
131,1429224393.56812,42.1109489996,,
67,1429224393.57165,42.1109489997,,
140,1429224393.5886,42.1109489999,,
135,1429224393.6088,42.1109490001,,
132,1429224393.62786,42.1109490003,,
132,1429224393.64742,42.1109490005,,
133,1429224393.66782,42.1109490008,,
67,1429224393.67053,42.1109490008,,
140,1429224393.68733,42.110949001,,
135,1429224393.70875,42.1109490013,,
130,1429224393.72924,42.1109490015,,
84,1429224393.73807,42.1109490016,,
96,1429224393.73836,42.1109490016,,
132,1429224393.74965,42.1109490017,,
131,1429224393.76748,42.1109490019,,
67,1429224393.77044,42.110949002,,
133,1429224393.78823,42.1109490022,,
134,1429224393.80842,42.1109490024,,
131,1429224393.82843,42.1109490026,,
135,1429224393.84889,42.1109490029,,
84,1429224393.86414,42.1109490031,,
135,1429224393.86907,42.1109490031,,
67,1429224393.87078,42.1109490031,,
96,1429224393.88536,42.1109490033,,
134,1429224393.88736,42.1109490033,,
138,1429224393.90776,42.1109490036,,
131,1429224393.92903,42.1109490038,,
136,1429224393.94925,42.110949004,,
94,1429224393.95433,42.1109490041,,
,1429224393.95942,42.1109490042,,
131,1429224393.96749,42.1109490043,,
67,1429224393.97051,42.1109490043,,
132,1429224393.98927,42.1109490045,,
218,1429224393.99081,42.1109490045,,
131,1429224394.00851,42.1109490047,,
218,1429224394.0106,42.1109490048,,
132,1429224394.02901,42.110949005,,
218,1429224394.0306,42.110949005,,
134,1429224394.04844,42.1109490052,,
218,1429224394.05139,42.1109490052,,
137,1429224394.06673,42.1109490054,,
218,1429224394.07063,42.1109490054,,
135,1429224394.08777,42.1109490056,,
218,1429224394.09033,42.1109490057,,
131,1429224394.10714,42.1109490059,,
218,1429224394.11079,42.1109490059,,
134,1429224394.12915,42.1109490061,,
67,1429224394.13051,42.1109490061,,
131,1429224394.14704,42.1109490063,,
134,1429224394.16835,42.1109490066,,
133,1429224394.18817,42.1109490068,,
131,1429224394.20835,42.110949007,,
137,1429224394.22831,42.1109490073,,
67,1429224394.23058,42.1109490073,,
50,1429224394.2477,42.1109490075,,
136,1429224394.24822,42.1109490075,,
,1429224394.25673,42.1109490076,,
134,1429224394.26888,42.1109490077,,
133,1429224394.28747,42.110949008,,
138,1429224394.30552,42.1109490082,,
134,1429224394.32771,42.1109490084,,
67,1429224394.33063,42.1109490085,,
84,1429224394.34419,42.1109490086,,
139,1429224394.34822,42.1109490087,,
96,1429224394.36481,42.1109490089,,
140,1429224394.36787,42.1109490089,,
135,1429224394.38814,42.1109490091,,
129,1429224394.40773,42.1109490093,,
134,1429224394.42834,42.1109490096,,
67,1429224394.43036,42.1109490096,,
131,1429224394.44908,42.1109490098,,
136,1429224394.46706,42.11094901,,
135,1429224394.48767,42.1109490103,,
133,1429224394.50833,42.1109490105,,
127,1429224394.52643,42.1109490107,,
67,1429224394.53082,42.1109490108,,
133,1429224394.54956,42.110949011,,
127,1429224394.5702,42.1109490112,,
130,1429224394.58691,42.1109490114,,
132,1429224394.60776,42.1109490117,,
134,1429224394.62808,42.1109490119,,
67,1429224394.63059,42.1109490119,,
131,1429224394.64865,42.1109490121,,
131,1429224394.66925,42.1109490124,,
135,1429224394.68741,42.1109490126,,
132,1429224394.70712,42.1109490128,,
145,1429224394.72971,42.1109490131,,
67,1429224394.73041,42.1109490131,,
84,1429224394.73756,42.1109490132,,
96,1429224394.73784,42.1109490132,,
141,1429224394.74876,42.1109490133,,
135,1429224394.76718,42.1109490135,,
128,1429224394.78704,42.1109490137,,
133,1429224394.80769,42.110949014,,
84,1429224394.82459,42.1109490142,,
130,1429224394.82841,42.1109490142,,
67,1429224394.83067,42.1109490142,,
96,1429224394.84501,42.1109490144,,
138,1429224394.84896,42.1109490145,,
,1429224394.85683,42.1109490145,,
138,1429224394.86974,42.1109490147,,
137,1429224394.88773,42.1109490149,,
130,1429224394.90579,42.1109490151,,
136,1429224394.92791,42.1109490154,,
67,1429224394.93045,42.1109490154,,
132,1429224394.94896,42.1109490156,,
,1429224394.95673,42.1109490157,,
135,1429224394.9673,42.1109490158,,
134,1429224394.98955,42.1109490161,,
128,1429224395.00924,42.1109490163,,
67,1429224395.03037,42.1109490166,,
135,1429224395.03289,42.1109490166,,
239,1429224395.03348,42.1109490166,,
245,1429224395.03359,42.1109490166,,
52,1429224395.0404,42.1109490167,,
52,1429224395.04055,42.1109490167,,
138,1429224395.04561,42.1109490167,,
,1429224395.04581,42.1109490167,,
138,1429224395.06695,42.110949017,,
173,1429224395.08737,42.1109490172,,
335,1429224395.08739,42.1109490172,,
52,1429224395.08741,42.1109490172,,
137,1429224395.08892,42.1109490172,,
141,1429224395.10905,42.1109490175,,
142,1429224395.12618,42.1109490177,,
67,1429224395.13062,42.1109490177,,
287,1429224395.13934,42.1109490178,,
122,1429224395.14355,42.1109490179,,
98,1429224395.14358,42.1109490179,,
52,1429224395.14361,42.1109490179,,
98,1429224395.14441,42.1109490179,,
134,1429224395.14717,42.1109490179,,
52,1429224395.15134,42.110949018,,
130,1429224395.167,42.1109490181,,
236,1429224395.17511,42.1109490182,,
269,1429224395.17529,42.1109490182,,
52,1429224395.18203,42.1109490183,,
52,1429224395.18215,42.1109490183,,
130,1429224395.18857,42.1109490184,,
138,1429224395.20905,42.1109490186,,
135,1429224395.22801,42.1109490188,,
67,1429224395.23047,42.1109490189,,
136,1429224395.2495,42.1109490191,,
135,1429224395.26739,42.1109490193,,
131,1429224395.28727,42.1109490195,,
84,1429224395.30469,42.1109490197,,
132,1429224395.30962,42.1109490198,,
96,1429224395.32524,42.11094902,,
132,1429224395.32972,42.11094902,,
67,1429224395.33034,42.11094902,,
128,1429224395.34669,42.1109490202,,
132,1429224395.36846,42.1109490205,,
131,1429224395.38794,42.1109490207,,
140,1429224395.4092,42.1109490209,,
141,1429224395.42894,42.1109490212,,
67,1429224395.43082,42.1109490212,,
50,1429224395.44006,42.1109490213,,
136,1429224395.44886,42.1109490214,,
134,1429224395.46684,42.1109490216,,
132,1429224395.48894,42.1109490219,,
132,1429224395.50741,42.1109490221,,
133,1429224395.52743,42.1109490223,,
67,1429224395.53037,42.1109490223,,
129,1429224395.5456,42.1109490225,,
1452,1429224395.54592,42.1109490225,,
52,1429224395.54594,42.1109490225,,
871,1429224395.54599,42.1109490225,,
219,1429224395.55011,42.1109490226,,
98,1429224395.55013,42.1109490226,,
52,1429224395.55017,42.1109490226,,
137,1429224395.55079,42.1109490226,,
98,1429224395.55369,42.1109490226,,
52,1429224395.56045,42.1109490227,,
135,1429224395.5676,42.1109490228,,
138,1429224395.58844,42.110949023,,
129,1429224395.60887,42.1109490233,,
133,1429224395.62884,42.1109490235,,
67,1429224395.63049,42.1109490235,,
134,1429224395.64909,42.1109490237,,
135,1429224395.6703,42.110949024,,
130,1429224395.68801,42.1109490242,,
138,1429224395.70879,42.1109490244,,
132,1429224395.72871,42.1109490246,,
67,1429224395.73054,42.1109490247,,
84,1429224395.73756,42.1109490247,,
96,1429224395.73782,42.1109490247,,
130,1429224395.7485,42.1109490249,,
,1429224395.7567,42.110949025,,
130,1429224395.76764,42.1109490251,,
84,1429224395.78488,42.1109490253,,
,1429224395.78795,42.1109490253,,
128,1429224395.78822,42.1109490253,,
96,1429224395.80531,42.1109490255,,
130,1429224395.80888,42.1109490256,,
130,1429224395.82688,42.1109490258,,
67,1429224395.83031,42.1109490258,,
136,1429224395.84662,42.110949026,,
137,1429224395.86815,42.1109490263,,
130,1429224395.8886,42.1109490265,,
136,1429224395.9093,42.1109490267,,
130,1429224395.92967,42.110949027,,
67,1429224395.93052,42.110949027,,
135,1429224395.94972,42.1109490272,,
,1429224395.95666,42.1109490273,,
140,1429224395.96847,42.1109490274,,
140,1429224395.9873,42.1109490276,,
137,1429224396.0071,42.1109490279,,
133,1429224396.02767,42.1109490281,,
67,1429224396.03048,42.1109490281,,
132,1429224396.04839,42.1109490283,,
138,1429224396.06621,42.1109490285,,
137,1429224396.0884,42.1109490288,,
125,1429224396.1078,42.110949029,,
248,1429224396.12262,42.1109490292,,
489,1429224396.12278,42.1109490292,,
127,1429224396.12779,42.1109490293,,
52,1429224396.12936,42.1109490293,,
52,1429224396.12944,42.1109490293,,
67,1429224396.13071,42.1109490293,,
137,1429224396.14858,42.1109490295,,
139,1429224396.16905,42.1109490297,,
130,1429224396.1898,42.11094903,,
177,1429224396.20564,42.1109490302,,
1191,1429224396.20575,42.1109490302,,
98,1429224396.20576,42.1109490302,,
52,1429224396.2059,42.1109490302,,
132,1429224396.20774,42.1109490302,,
98,1429224396.20853,42.1109490302,,
52,1429224396.2152,42.1109490303,,
132,1429224396.22695,42.1109490304,,
67,1429224396.23044,42.1109490304,,
136,1429224396.24998,42.1109490307,,
84,1429224396.26521,42.1109490308,,
134,1429224396.26832,42.1109490309,,
96,1429224396.28587,42.1109490311,,
131,1429224396.2894,42.1109490311,,
131,1429224396.3083,42.1109490313,,
130,1429224396.32622,42.1109490316,,
67,1429224396.33074,42.1109490316,,
128,1429224396.3464,42.1109490318,,
,1429224396.35667,42.1109490319,,
131,1429224396.36688,42.110949032,,
137,1429224396.38706,42.1109490323,,
137,1429224396.40665,42.1109490325,,
131,1429224396.42797,42.1109490327,,
67,1429224396.43092,42.1109490328,,
130,1429224396.44794,42.110949033,,
,1429224396.45691,42.1109490331,,
136,1429224396.46801,42.1109490332,,
130,1429224396.49018,42.1109490335,,
133,1429224396.50948,42.1109490337,,
133,1429224396.52781,42.1109490339,,
67,1429224396.53052,42.1109490339,,
133,1429224396.54827,42.1109490341,,
134,1429224396.56729,42.1109490343,,
131,1429224396.58845,42.1109490346,,
135,1429224396.60748,42.1109490348,,
131,1429224396.62736,42.110949035,,
67,1429224396.63027,42.1109490351,,
133,1429224396.64791,42.1109490353,,
50,1429224396.66547,42.1109490355,,
136,1429224396.6686,42.1109490355,,
94,1429224396.681,42.1109490357,,
141,1429224396.68902,42.1109490358,,
132,1429224396.70906,42.110949036,,
139,1429224396.7294,42.1109490362,,
67,1429224396.73031,42.1109490362,,
84,1429224396.7379,42.1109490363,,
96,1429224396.73829,42.1109490363,,
84,1429224396.74546,42.1109490364,,
135,1429224396.74644,42.1109490364,,
96,1429224396.76861,42.1109490367,,
133,1429224396.77186,42.1109490367,,
131,1429224396.78633,42.1109490369,,
136,1429224396.80795,42.1109490371,,
141,1429224396.82987,42.1109490374,,
67,1429224396.8306,42.1109490374,,
134,1429224396.84893,42.1109490376,,
,1429224396.85667,42.1109490377,,
133,1429224396.86806,42.1109490378,,
132,1429224396.88727,42.110949038,,
